event_id,event_name,event_start_date,slug,name,day1_entries,day1_total,day1_share,day1_share_pct,share_bin,exact_live_join,day1_points_rate_pct,event_points_rate_pct,points_rate_centered_pp,source_rate_formula_delta_pp,day2_entries,day2_total,day2_expected,day2_lift,day2_log2_lift_smoothed_05,day2_log2_lift_bounded_2,top8,top16,top32,top8_lift,top16_lift,top32_lift,top32_log2_lift_smoothed_05,winner
0040,Regional Championship Milwaukee,2025-10-10,kangaskhan-bouffalant,Kangaskhan Bouffalant,11,2300,0.004782608695652174,0.47826086956521735,<0.5%,True,44.78,47.22009202453988,-2.4400920245398794,0.003880597014926934,2,410,1.9608695652173913,1.0199556541019956,0.022759902999855093,0.022759902999855093,0,0,0,0.0,0.0,0.0,-0.38525095168253426,0
0040,Regional Championship Milwaukee,2025-10-10,kangaskhan-forretress,Kangaskhan Forretress,2,2300,0.0008695652173913044,0.08695652173913043,<0.5%,True,36.11,47.22009202453988,-11.110092024539881,-0.0011111111111148375,0,410,0.3565217391304348,0.0,-0.7765617685120009,-0.7765617685120009,0,0,0,0.0,0.0,0.0,-0.07813456042394466,0
0040,Regional Championship Milwaukee,2025-10-10,lucario-hariyama,Lucario Hariyama,23,2300,0.01,1.0,1-2%,True,38.89,47.22009202453988,-8.33009202453988,0.0011111111111148375,4,410,4.1,0.9756097560975611,-0.031708859727337974,-0.031708859727337974,0,0,0,0.0,0.0,0.0,-0.713695814843359,0
0040,Regional Championship Milwaukee,2025-10-10,mamoswine-ex,Mamoswine,2,2300,0.0008695652173913044,0.08695652173913043,<0.5%,True,30.56,47.22009202453988,-16.660092024539882,0.0044444444444415865,0,410,0.3565217391304348,0.0,-0.7765617685120009,-0.7765617685120009,0,0,0,0.0,0.0,0.0,-0.07813456042394466,0
0040,Regional Championship Milwaukee,2025-10-10,manectric-eelektrik,Manectric Eelektrik,17,2300,0.007391304347826087,0.7391304347826086,0.5-1%,True,44.85,47.22009202453988,-2.370092024539879,0.0015151515151501371,3,410,3.0304347826086957,0.9899569583931134,-0.012490944183196845,-0.012490944183196845,0,0,0,0.0,0.0,0.0,-0.5588000135004612,0
0040,Regional Championship Milwaukee,2025-10-10,marnie-grimmsnarl-ex,Marnie's Grimmsnarl,6,2300,0.0026086956521739132,0.26086956521739135,<0.5%,True,46.83,47.22009202453988,-0.39009202453988223,0.00460317460317583,1,410,1.0695652173913044,0.9349593495934959,-0.06540247522163961,-0.06540247522163961,0,0,0,0.0,0.0,0.0,-0.22275081036844602,0
0040,Regional Championship Milwaukee,2025-10-10,mega-absol-box,Mega Absol Box,51,2300,0.02217391304347826,2.2173913043478257,2-5%,True,63.48,47.22009202453988,16.259907975460116,0.00024117140395674141,26,410,9.091304347826087,2.859875657580105,1.4661934299161916,1.4661934299161916,3,3,5,16.911764705882355,8.455882352941178,7.046568627450981,2.184943059926796,0
0040,Regional Championship Milwaukee,2025-10-10,mega-camerupt-ex,Mega Camerupt,3,2300,0.0013043478260869566,0.13043478260869568,<0.5%,True,19.61,47.22009202453988,-27.61009202453988,0.0021568627450960776,0,410,0.5347826086956522,0.0,-1.0493277123635683,-1.0493277123635683,0,0,0,0.0,0.0,0.0,-0.11567020719226427,0
0040,Regional Championship Milwaukee,2025-10-10,mega-lucario-ex,Mega Lucario,3,2300,0.0013043478260869566,0.13043478260869568,<0.5%,True,26.67,47.22009202453988,-20.55009202453988,0.0033333333333338544,0,410,0.5347826086956522,0.0,-1.0493277123635683,-1.0493277123635683,0,0,0,0.0,0.0,0.0,-0.11567020719226427,0
0040,Regional Championship Milwaukee,2025-10-10,mega-manectric-ex-meg,Mega Manectric,2,2300,0.0008695652173913044,0.08695652173913043,<0.5%,True,33.33,47.22009202453988,-13.890092024539882,-0.003333333333337407,0,410,0.3565217391304348,0.0,-0.7765617685120009,-0.7765617685120009,0,0,0,0.0,0.0,0.0,-0.07813456042394466,0
0040,Regional Championship Milwaukee,2025-10-10,mega-venusaur-ex,Mega Venusaur,39,2300,0.016956521739130436,1.6956521739130437,1-2%,True,36.76,47.22009202453988,-10.460092024539883,0.001106719367584219,4,410,6.952173913043479,0.5753595997498435,-0.7277363417258124,-0.7277363417258124,0,0,0,0.0,0.0,0.0,-1.0601977975824861,0
0040,Regional Championship Milwaukee,2025-10-10,milotic-ex,Milotic,1,2300,0.0004347826086956522,0.043478260869565216,<0.5%,True,37.5,47.22009202453988,-9.72009202453988,0.0,0,410,0.1782608695652174,0.0,-0.439912167917873,-0.439912167917873,0,0,0,0.0,0.0,0.0,-0.03959617434579478,0
